ASUS Eee PC 1011PX-WHI026S 10,1"/Intel Atom Dual-Core N570 1,66GHz/1GB/250GB/Win7/Fehér netbook	0 Ft		10,1"-os	WSVGA LED (1024x600)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 1 GB DDR3-1066		250 GB, 5400 RPM, SATA					1,25 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 5200 mAh, 56 W/h	Windows 7 Starter				0,3 megapixel	b/g/n	3.0	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	262 x 178 x 23,6-36,4 mm													10/100	40 W																																																																																							
ASUS Eee PC 1015PN-RED036S 10"/Intel Atom Dual-Core N570 1,66GHz/1GB/250GB/Win7/Piros netbook	0 Ft		10"-os	WSVGA (1024x600)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 1 GB DDR3-800		250 GB, 5400 RPM, SATA					1,3 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 5200 mAh, 56 W/h	Windows 7 Starter				0,3 megapixel	b/g/n	3.0 + HS	1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	262 x 178 x 25,9-36,5 mm													10/100	40 W																																																																																							
ASUS Eee PC 1101HA-BLK041X 11,6"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		11,6"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		160 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás lithium-ion	XP Home				1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 26,5-35,5 mm			Védőtok				Nincs	Nincs					10/100	40 W	Nincs	Nincs																																																																																					
ASUS Eee PC 1101HA-BLU010M 11,6"/Intel Atom Z520 1,33GHz/2GB/250GB/Win7 netbook	0 Ft		11,6"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 2 GB DDR2-667		250 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás lithium-ion	Windows 7 Home Premium					b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 26,5-35,5 mm			Védőtok				Nincs	Nincs					10/100	40 W	Nincs	Nincs																																																																																					
ASUS Eee PC 1101HA-BLU018X 11,6"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		11,6"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		160 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás lithium-ion	XP Home				1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 26,5-35,5 mm			Védőtok				Nincs	Nincs					10/100	40 W	Nincs	Nincs																																																																																					
ASUS Eee PC 1101HA-PIK023X 11,6"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		11,6"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		160 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás lithium-ion	XP Home				1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 26,5-35,5 mm			Védőtok				Nincs	Nincs					10/100	40 W	Nincs	Nincs																																																																																					
ASUS Eee PC 1101HA-WHI040X 11,6"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		11,6"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		160 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás lithium-ion	XP Home				1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 26,5-35,5 mm			Védőtok				Nincs	Nincs					10/100	40 W	Nincs	Nincs																																																																																					
ASUS EEE PC 1201H 12,1"/Intel Atom 330 1,6GHz/2GB/250GB/Windows 7 Starter Edition (fehér) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS EEE PC 1201H 12,1"/Intel Atom 330 1,6GHz/2GB/250GB/Windows 7 Starter Edition (fehér) netbook																																																																																									
ASUS Eee PC 1201HA-BLK006X 12,1"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		12,1"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-800		250 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 4400 mAh, 47 W/h	XP Home				0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 21,8-36,2 mm													10/100	40 W																																																																																							
ASUS Eee PC 1201HA-BLU004X 12,1"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		12,1"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-800		250 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 4400 mAh, 47 W/h	XP Home				0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 21,8-36,2 mm													10/100	40 W																																																																																							
ASUS Eee PC 1201HA-RED005X 12,1"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		12,1"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-800		250 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 4400 mAh, 47 W/h	XP Home				0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 21,8-36,2 mm													10/100	40 W																																																																																							
ASUS Eee PC 1201HA-SIV004X 12,1"/Intel Atom Z520 1,33GHz/1GB/160GB/XP netbook	0 Ft		12,1"-os	WXGA HD (1366 x 768)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-800		250 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 4400 mAh, 47 W/h	XP Home				0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	286 x 196 x 21,8-36,2 mm													10/100	40 W																																																																																							
ASUS Eee PC 1201N-RED009M 12,1"/Intel Atom 330 1,6GHz/2GB/250GB/Win7 netbook	0 Ft		12,1"-os	WXGA HD (1366 x 768)	Intel Atom 330 (1,6 GHz, 533 MHz, 2x512 kB)				2 x 1 GB DDR2-667		250 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Premium				0,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	296 x 208 x 27,3-33,3 mm							Nincs	Nincs					10/100/1000	40 W	Nincs	Nincs																																																																																					
ASUS Eee PC 1215P-BLK102M 12,1"/Intel Atom Dual-Core N570 1,66GHz/2GB/500GB/Win7/Fekete netbook	0 Ft		12,1"-os	WXGA HD LED (1366 x 768)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 2 GB DDR3-1066		500 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 4400 mAh, 47 W/h	Windows 7 Starter				0,3 megapixel	b/g/n	3.0 + HS	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	296 x 203 x 38 mm													10/100	40 W																																																																																							
ASUS Eee PC 1215P-RED045M 12,1"/Intel Atom Dual-Core N570 1,66GHz/2GB/500GB/Win7/Piros netbook	0 Ft		12,1"-os	WXGA HD LED (1366 x 768)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 2 GB DDR3-1066		500 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 4400 mAh, 47 W/h	Windows 7 Starter				0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	296 x 203 x 38 mm													10/100	40 W																																																																																							
ASUS Eee PC 1215P-SIV062M 12,1"/Intel Atom Dual-Core N570 1,66GHz/2GB/500GB/Win7/Ezüst netbook	0 Ft		12,1"-os	WXGA HD LED (1366 x 768)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 2 GB DDR3-1066		500 GB, 5400 RPM, SATA					1,4 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 4400 mAh, 47 W/h	Windows 7 Starter				0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	296 x 203 x 38 mm													10/100	40 W																																																																																							
ASUS EEE PC 700X 7"/Intel Celeron M ULV 353 571MHz/512MB/2GBSSD/XP Home (zöld) netbook	0 Ft		7"-os	WVGA (800 x 480)	Intel Celeron M ULV 353 (571 MHz, 400 MHz, 512 kB)				1 x 512 MB DDR2-400		2 GB SSD					0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	4 cellás	XP Home					b/g		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 164 x 21,5-35 mm							Nincs	Nincs					10/100	30 W	Nincs	Nincs																																																																																					
ASUS EEE PC 701 4G 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD/Linux (zöld)	0 Ft															0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció								Nincs	Nincs							Nincs	Nincs																																																																																					
ASUS EEE PC 701 4G 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD/XP Home (fehér) netbook	0 Ft															0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció																																																																																																						
ASUS EEE PC 701 4G 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD/XP Home (fekete) netbook	0 Ft															0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció																																																																																																						
ASUS EEE PC 701 4G 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD/XP Home (kék)	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS EEE PC 701 4G 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD/XP Home (kék)																																																																																									
ASUS EEE PC 701 4G 7"/Intel Celeron M ULV 353-630MHz/1x512MB/4GBSSD/Linux (fehér) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS EEE PC 701 4G 7"/Intel Celeron M ULV 353-630MHz/1x512MB/4GBSSD/Linux (fehér) netbook																																																																																									
ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD/Linux (fehér) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD/Linux (fehér) netbook																																																																																									
ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353 630MHz/512MB/4GBSSD+30GB/Linux (fekete) netbook	0 Ft															0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció																																																																																																						
ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353 630MHz/512MB/8GBSSD/XP Home (fehér) netbook	0 Ft															0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció																																																																																																						
ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353 630MHz/512MB/8GBSSD/XP Home (fekete) netbook	0 Ft															0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció																																																																																																						
ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353-630MHz/1x512MB/4GBSSD/Linux (fekete) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353-630MHz/1x512MB/4GBSSD/Linux (fekete) netbook																																																																																									
ASUS EEE PC 701SD 7"/Intel Celeron M ULV 353-630MHz/1x512MB/4GBSSD+30GB/Linux (fehér) netbook	0 Ft															0,92 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció								Nincs	Nincs							Nincs	Nincs																																																																																					
ASUS EEE PC 900 16G 8,9"/Intel Celeron M ULV 353 900MHz/1GB/16GBSSD/XP Home (fehér) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 900 16G 8,9"/Intel Celeron M ULV 353 900MHz/1GB/16GBSSD/XP Home (fekete)	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA				Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 900 8,9"/Intel Celeron M ULV 353-900MHz/1x1GB/12GBSSD/XP Home (fekete) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 900A 8,9"/Intel Atom N270 1,6GHz/1GB/16GBSSD/Linux (arany)	0 Ft		8,9"-os	WSVGA (1024x600)	Intel Atom N270 (1,6 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		16 GB SSD					0,99kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	4 cellás	XP Home				0,3 megapixel	b/g		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 170 x 31,3 mm			Védőtok										10/100	36 W																																																																																							
ASUS EEE PC 900A 8,9"/Intel Atom N270 1,6GHz/1GB/16GBSSD/Linux (kék)	0 Ft		8,9"-os	WSVGA (1024x600)	Intel Atom N270 (1,6 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		16 GB SSD					0,99kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	4 cellás	XP Home				0,3 megapixel	b/g		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 170 x 31,3 mm			Védőtok										10/100	36 W																																																																																							
ASUS EEE PC 900HA 8,9"/Intel Atom N270 1,6GHz/1GB/160GB (fekete) + Win 7 Home Premium OEM bundle	0 Ft		8,9"-os	WSVGA (1024x600)	Intel Atom N270 (1,6 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		160 GB, 5400 RPM, SATA					1,13 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	4 cellás	Windows 7 Home Premium OEM bundle				0,3 megapixel	b/g		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 170 x 34 mm							Nincs	Nincs					10/100	36 W	Nincs	Nincs																																																																																					
ASUS EEE PC 900HD 8,9"/Intel Celeron M ULV 353 900MHz/1GB/160GB/XP Home (fehér)	0 Ft		8,9"-os	WSVGA (1024x600)	Intel Celeron M ULV 353 (900 MHz, 400 MHz, 512 kB)				1 x 1 GB DDR2-667		160 GB					1,36kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	4 cellás	XP Home				0,3 megapixel	b/g		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 170 x 34 mm			Védőtok										10/100	36 W																																																																																							
ASUS EEE PC 900HD 8,9"/Intel Celeron M ULV 353 900MHz/1GB/160GB/XP Home (fekete)	0 Ft		8,9"-os														24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 901 8,9"/Intel Atom N270 1,6GHz/1GB/12GBSSD/Linux (fehér) netbook	0 Ft		8,9"-os	WSVGA (1024x600)	Intel Atom N270 (1,6 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		16 GB SSD					1,1 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561		Linux				1,3 megapixel	b/g/n	2.0 + EDR	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 125,5 x 22-39 mm			Védőtok				Nincs	Nincs						36 W	Nincs	Nincs																																																																																					
ASUS EEE PC 901 8,9"/Intel Atom N270 1,6GHz/1GB/20GBSSD/Linux (fehér) netbook	0 Ft															1,1 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 901 8,9"/Intel Atom N270 1,6GHz/1GB/20GBSSD/XP Home (mintás zöld)	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS EEE PC 901 8,9"/Intel Atom N270 1,6GHz/1GB/20GBSSD/XP Home (mintás zöld)																																																																																									
ASUS EEE PC 904HA 8,9"/Intel Atom N270 1,6GHz/1GB/160GB/XP Home (fehér)	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 904HA 8,9"/Intel Atom N270 1,6GHz/1GB/160GB/XP Home (fekete) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 904HD 8,9"/Intel Celeron M ULV 353 900MHz/1GB/80GB/XP Home (fehér) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC 904HD 8,9"/Intel Celeron M ULV 353 900MHz/1GB/80GB/XP Home (fekete) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS Eee PC R011PX-BLK011S 10,1"/Intel Dual-Core Atom N570 1,5GHz/1GB/320GB/Win7/Fekete netbook	0 Ft		10,1"-os	WSVGA LED (1024x600)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 1 GB DDR3-1066		320 GB, 5400 RPM, SATA					1,25 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	3 cellás	Windows 7 Starter				0,3 megapixel	b/g		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	262 x 178 x 25,9-36,5 mm													10/100	40 W																																																																																							
ASUS Eee PC R011PX-WHI005S 10,1"/Intel Dual-Core Atom N570 1,5GHz/1GB/320GB/Win7/Fehér netbook	0 Ft		10,1"-os	WSVGA LED (1024x600)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 1 GB DDR3-1066		320 GB, 5400 RPM, SATA					1,25 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Starter				0,3 megapixel	b/g		1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	262 x 178 x 25,9-36,5 mm													10/100	40 W																																																																																							
ASUS Eee PC R011PX-WHI009S 10,1"/Intel Dual-Core Atom N570 1,5GHz/1GB/320GB/Win7/Fehér netbook	0 Ft		10,1"-os	WSVGA LED (1024x600)	Intel Atom Dual-Core N570 (1,66 GHz, 1 MB)				1 x 1 GB DDR3-1333		320 GB, 5400 RPM, SATA					1,25 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	3 cellás	Windows 7 Starter				0,3 megapixel	b/g/n		1 x VGA	2 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	262 x 178 x 25,9-36,5 mm													10/100	40 W																																																																																							
ASUS EEE PC S101 10,2"/Intel Atom N270 1,6GHz/1GB/16GBSSD+16GBkártya/XP Home (barna) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															36 W																																																																																							
ASUS EEE PC S101 10,2"/Intel Atom N270 1,6GHz/1GB/16GBSSD+16GBSD/XP Home (fekete) netbook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	3 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció								Nincs	Nincs					10/100	36 W	Nincs	Nincs																																																																																					
ASUS Eee PC S101H-PIK046X 10,2"/Intel Atom N280 1,66GHz/1GB/160GB/XP netbook	0 Ft		10,2"-os	WSVGA LED (1024x600)	Intel Atom N280 (1,66 GHz, 667 MHz, 512 kB)				1 x 1 GB DDR2-667		160 GB, 5400 RPM, SATA					1,1 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	2 cellás	XP Home				0,3 megapixel	b/g/n	2.0 + EDR	1 x VGA	3 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	264 x 181 x 25 mm			Védőtok				Nincs	Nincs					10/100	36 W	Nincs	Nincs																																																																																					
ASUS EEE PC T91 8,9"/Intel Atom Z520 1,33GHz/1GB/16GB SSD+16GB SD/XP Home (fehér) netbook	0 Ft		8,9"-os	WSVGA (1024x600)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		16 GB SSD + 16 GB SD kártya					0,96 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	2 cellás	XP Home				0,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	2 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 164 x 25,2-28,4 mm			Védőtok				Nincs	Nincs					10/100	36 W	Nincs	Nincs																																																																																					
ASUS EEE PC T91 8,9"/Intel Atom Z520 1,33GHz/1GB/16GB SSD+16GB SD/XP Home (fekete) netbook	0 Ft		8,9"-os	WSVGA (1024x600)	Intel Atom Z520 (1,33 GHz, 533 MHz, 512 kB)				1 x 1 GB DDR2-667		16 GB SSD + 16 GB SD kártya					0,96 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	2 cellás	XP Home				0,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	2 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	225 x 164 x 25,2-28,4 mm			Védőtok				Nincs	Nincs					10/100	36 W	Nincs	Nincs																																																																																					
ASUS Eee PC X101-BRN002S	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS Eee PC X101-BRN002S																																																																																									
ASUS Eee PC X101-RED003S	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS Eee PC X101-RED003S																																																																																									
